date,label,last_week,system,target,chief_executive,three,country_include,follow,start,home,base,include,russia_china,ten_thousand,hong_kong,however,industry,large,help,really,fire,world_large,chinese_embassy,ship,force,investment,plan,family,still,even,state,every,find,money,use,take,well,increase,ask,around,make,back,leader,business,add,fuk_court,think,last,deal,since,uk_government,call,work,child,know,much,good,come,service,give,move,trade,claim,month,global,see,build,ai,local,earlier_month,part,issue,uk,big,market,accord,talk,around_world,bn_bn,keep,rule,control,day,chinese_government,need,economy,government,saudi_arabia,water,group,number,right,ago,technology,work_closely,firm,take_place,power,social_medium,news_agency,prime_minister,local_medium,first,country,many,climate_change,president_donald,world,want,believe,company,go,may,russia,data,last_month,india,leave,national_security,security,get,europe,chinese_state,beijing,centre,taiwan,trump_administration,chinese,chip,attack_taiwan,energy,oil_gas,across,japan,south_korea,china,trump
2025-11-24 23:03:34,China Japan Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20177335602180593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25635997924233006,0.0,0.0,0.0,0.0,0.0,0.19777023619225392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394528804074202,0.0,0.0,0.1939959944236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665387420068036,0.0,0.7352689266365057,0.0,0.2665387420068036,0.0,0.0,0.0,0.0,0.0,0.21842167884671704,0.0
2025-11-23 23:11:13,China Japan Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14748051242240853,0.0,0.0,0.0,0.0,0.0,0.0,0.14413136705104496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13277376907915645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002102843568573,0.0,0.0,0.0,0.0,0.0,0.0,0.15933748322346936,0.0,0.1640990179556293,0.0,0.1640990179556293,0.0,0.1258072711325508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1410133873049752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25190752128519467,0.0,0.0,0.0,0.0,0.0,0.17545661592751782,0.15503015112061064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13535691677006156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18896404451215584,0.19114211526451158,0.1640990179556293,0.0,0.0,0.0,0.0,0.16942196091614475,0.17545661592751782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388439218322895,0.0,0.0,0.0,0.0,0.4922970538668879,0.17545661592751782,0.07474553697678742,0.0
2025-12-05 04:56:16,China US Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260963276901964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3945806945793866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45174956654005877,0.0,0.0,0.0,0.0,0.20793986597424194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839140889662778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839140889662778,0.0,0.0,0.0,0.3115470347739702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701972103531488,0.0
2025-11-10 03:16:42,China US Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120509672781631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22022937497243372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2246870961896192,0.0,0.0,0.23995479393621316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799095878724263,0.0,0.0,0.0,0.2854726731559404,0.0,0.2760414695511194,0.0,0.2854726731559404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968073542726356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01 08:17:32,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006805899722022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443825289077148,0.0,0.33564738526226906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20988148128391598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052330003749739,0.0,0.0,0.0,0.0,0.0,0.0,0.4052330003749739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 03:46:10,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30437091263096583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34397435425920136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4635808371979943,0.0,0.0,0.4635808371979943,0.0,0.0,0.0,0.4635808371979943,0.0,0.0,0.0,0.0,0.0,0.3798926339172407,0.0
2025-11-17 06:32:19,China Japan,0.0,0.0,0.32108254385332957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25351548068467994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044788073890369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352052546004038,0.0,0.25351548068467994,0.0,0.3676026273002019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02 07:26:10,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3734625014982691,0.0,0.0,0.0,0.0,0.282611309191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21329935764420077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32161447053316966,0.0,0.0,0.0,0.0,0.38829081524448134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18056218235555155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31391487177817495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34928765390320665,0.0,0.4772915811857578,0.0
2025-11-18 09:54:37,China Japan,0.1536939997777356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14923437943884882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09162799170226119,0.0,0.1536939997777356,0.0,0.0,0.0895111883878644,0.0,0.0,0.0,0.10134524529440739,0.0,0.0,0.0,0.0,0.14923437943884882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293404207651643,0.0,0.0,0.0,0.0,0.0,0.16433144710626887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16433144710626887,0.0,0.0,0.0,0.0,0.0,0.0,0.07864494458438344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290400324251984,0.0,0.2830344205428999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17085622066796508,0.0,0.0,0.0,0.0,0.23566043163904846,0.0,0.17085622066796508,0.0,0.0,0.0,0.46108199933320676,0.0,0.5600492037851592,0.0
2025-11-26 07:30:38,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19165518896354672,0.0,0.0,0.0,0.0,0.0,0.11767382375348069,0.0,0.0,0.0,0.0,0.11495530580376376,0.0,0.0,0.0,0.13015326770206906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053548603857543,0.0,0.0,0.0,0.0,0.19165518896354672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110436929227197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19165518896354672,0.0,0.0,0.2110436929227197,0.0,0.0,0.0,0.10203570536164727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452330979929982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302648389244116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495291918655687,0.0
2025-11-13 13:14:57,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705724753305952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18733817594254842,0.0,0.0,0.15749094241015768,0.0,0.0,0.0,0.18258640795267903,0.0,0.12734199053345596,0.0,0.0,0.0,0.0,0.1546897703933678,0.0,0.16044360101897276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38508629773750797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3965939589887179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17416810345777295,0.0,0.0,0.0,0.0,0.0,0.0,0.1325469634596615,0.0,0.20293641893811407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18258640795267903,0.0,0.16356507237861742,0.10250844818562538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483362069155459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 10:18:35,China Japan,0.0,0.20331452335209577,0.0,0.0,0.0,0.0,0.0,0.0,0.20990951474406264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18272461627401357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121033667934833,0.0,0.0,0.0,0.15860391325762682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16450333408630788,0.0,0.0,0.1974151025234147,0.0,0.0,0.0,0.0,0.0,0.0,0.24831600399341083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29679047029879474,0.0,0.0,0.16770378859278426,0.0,0.17857511005941953,0.0,0.0,0.22601761368097315,0.0,0.0,0.0,0.13590082292874942,0.0,0.20807135535999238,0.0,0.0,0.0,0.1974151025234147,0.0,0.0,0.0,0.0,0.0,0.0,0.18272461627401357,0.0,0.0,0.0,0.0,0.0,0.2102044754848756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20990951474406264,0.0,0.0,0.0,0.0,0.09260782552178987,0.0
2025-11-09 23:18:30,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13376609087859556,0.08923649154542512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11683800264447006,0.11367954884287083,0.0,0.0,0.0,0.11683800264447006,0.1056877559754292,0.0,0.0,0.1056877559754292,0.3090919394247941,0.0,0.0,0.12032951133641792,0.0,0.0938680181999754,0.140159506206228,0.0,0.0,0.08782612198960625,0.07934482712520319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07348157653694523,0.1012627015317839,0.0,0.0,0.0,0.0,0.0,0.11683800264447006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08782612198960625,0.1107961064341009,0.12032951133641792,0.0,0.0,0.0,0.10340142310229239,0.0,0.0,0.0,0.0,0.0,0.2412943159733932,0.11683800264447006,0.061572395569143096,0.0,0.2675321817571911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244072553145643,0.08647333486816688,0.0,0.0,0.17847298309085025,0.0,0.0,0.13856238397751378,0.0,0.0,0.0,0.13376609087859556,0.10814359654627145,0.3323883193023027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12423268597627857,0.0,0.0,0.0,0.0,0.0,0.49693074390511427,0.0,0.0,0.12032951133641792,0.0,0.10961788865094728,0.0
2025-11-07 06:48:50,China Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15144682166557033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17875838653692663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684747677464096,0.2524943848506827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524943848506827,0.0,0.0,0.2780375929778446,0.239437461311764,0.0,0.0,0.13442601161711779,0.0,0.0,0.21040015487711836,0.0,0.0,0.0,0.0,0.30289364333114066,0.0,0.0,0.0,0.0,0.478874922623528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24566876449032096,0.0,0.0,0.0,0.0,0.2890770645322229,0.0,0.0,0.0,0.0,0.0
2025-12-04 14:56:51,China-US Relations,0.0,0.13535877529105034,0.0,0.0,0.1504735956765919,0.0,0.0,0.0,0.0,0.0,0.10038220942399191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314311740300529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08692445001273187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09879568344492688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09879568344492688,0.0,0.0,0.0,0.0,0.16531898278367227,0.0,0.0,0.0,0.279498919892602,0.0,0.1139105038304685,0.1314311740300529,0.09581187269163471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13535877529105034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628623480601058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13994583315160442,0.0,0.0,0.10951981917521782,0.0,0.0,0.0,0.0,0.0,0.0,0.43418162298355717,0.0,0.0,0.4985385582430376,0.0,0.0,0.0,0.0,0.2557564530282119,0.0,0.0,0.0,0.0,0.12787822651410596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12330926131910819,0.0
2025-11-13 09:09:02,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569740079441506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29243896764806027,0.0,0.0,0.16251625057391236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619735030993105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679874200789601,0.0
2025-11-17 23:01:18,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951937964591784,0.0,0.0,0.0,0.0,0.10395095531526993,0.0,0.0,0.0,0.17475248882069083,0.0,0.07721544896190849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16986596980990093,0.0,0.0,0.07096043543635248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668330668961392,0.0,0.0,0.0,0.0,0.0,0.0,0.08181672185192426,0.0,0.20075133212297927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453572469013278,0.0,0.07096043543635248,0.0,0.0,0.0,0.0,0.08539201110570456,0.0,0.0,0.0,0.21615664771096643,0.0,0.1790387592918357,0.0,0.0,0.04974834253711904,0.0,0.0,0.0,0.0,0.0,0.0,0.09184910028308971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08019350386074914,0.20103342396485877,0.06986743074691183,0.0,0.0,0.0,0.13973486149382366,0.0,0.2798839024028371,0.16986596980990093,0.0,0.0,0.0,0.08737624441034542,0.0,0.0,0.0,0.0,0.0,0.18369820056617941,0.21615664771096643,0.27554730084926915,0.0,0.0,0.0,0.44721434814079675,0.10037566606148964,0.0,0.0,0.0,0.0,0.09722203743991144,0.0,0.3542696835096678,0.0
2025-12-05 12:07:34,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1900790016458507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719391181577229,0.0,0.0,0.0,0.0,0.11670606499031821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13457018328885115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20210911165615653,0.0,0.0,0.0,0.0,0.2771309811609988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13085064118679776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17593442544937116,0.0,0.0,0.0,0.0,0.0,0.1011965557116277,0.0,0.0,0.15839026047579408,0.14517522415157116,0.0,0.0,0.0,0.0,0.0,0.20930805302659464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548219242677971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930805302659464,0.0891664457013219,0.0
