date,label,last_week,system,target,chief_executive,three,country_include,follow,start,home,base,include,russia_china,ten_thousand,hong_kong,however,industry,large,help,really,fire,world_large,chinese_embassy,ship,force,investment,plan,family,still,even,state,every,find,money,use,take,well,increase,ask,around,make,back,leader,business,add,fuk_court,think,last,deal,since,uk_government,call,work,child,know,much,good,come,service,give,move,trade,claim,month,global,see,build,ai,local,earlier_month,part,issue,uk,big,market,accord,talk,around_world,bn_bn,keep,rule,control,day,chinese_government,need,economy,government,saudi_arabia,water,group,number,right,ago,technology,work_closely,firm,take_place,power,social_medium,news_agency,prime_minister,local_medium,first,country,many,climate_change,president_donald,world,want,believe,company,go,may,russia,data,last_month,india,leave,national_security,security,get,europe,chinese_state,beijing,centre,taiwan,trump_administration,chinese,chip,attack_taiwan,energy,oil_gas,across,japan,south_korea,china,trump
2025-11-17 05:49:13,China-US Relations,0.0,0.0,0.10388433539246772,0.0,0.0,0.0,0.0,0.10388433539246772,0.0,0.11893562997012638,0.0,0.0,0.0,0.11439363523947584,0.0,0.20215210996361815,0.0,0.10698874535986282,0.0,0.0,0.10388433539246772,0.0,0.0,0.0,0.10107605498180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09397030110175734,0.13741167246765404,0.06378364728776452,0.0,0.0,0.0,0.0,0.18693032431592488,0.0,0.0,0.0,0.0,0.0,0.1764991269469261,0.0,0.0,0.0,0.31165300617740316,0.07354696696403885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10388433539246772,0.07573053189802807,0.0,0.0,0.0,0.0,0.0,0.0,0.31235584677875755,0.0,0.0,0.08824956347346305,0.0,0.0,0.0,0.11439363523947584,0.0,0.0,0.0,0.0,0.07151411664448565,0.0,0.10949189899602065,0.0,0.0,0.0,0.0,0.0,0.11439363523947584,0.20215210996361815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11061439552061918,0.0,0.0,0.0,0.0,0.0,0.0,0.18480024706132583,0.12462021621061659,0.0,0.0,0.0,0.0,0.0,0.0,0.3431809057184275,0.0,0.0,0.10107605498180908,0.11893562997012638,0.10107605498180908,0.0,0.0,0.10107605498180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38985882168084673,0.0
2025-11-12 15:59:31,China-US Relations,0.20504694498422435,0.0,0.0,0.21923862507779113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16590504966387565,0.0,0.0,0.13520718418641467,0.0,0.0,0.0,0.0,0.0,0.0,0.1409548344370937,0.14965969531308382,0.0,0.0,0.0,0.17255623628264072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1572001887878855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19371510727942998,0.0,0.13705881952232338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16913277490599965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083497608052206,0.0,0.0,0.0,0.0,0.3685631869545925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26 06:12:13,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779456628036141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998904788879946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4248777372672059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 00:01:10,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09297698226978125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07719380148592425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429790053764938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965629299169229,0.0,0.10282257772628796,0.0,0.0,0.0,0.0,0.0,0.10779244161678445,0.0,0.0,0.17970953316504798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13013971343760697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06051729720834386,0.0,0.0,0.09472012560818069,0.0,0.08412905651815084,0.0,0.20220896969058497,0.0,0.0,0.0,0.0,0.10521184084998891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22119542872124012,0.0,0.0,0.0,0.08975026171768419,0.6043237881269411,0.0,0.0,0.0,0.0,0.0,0.0,0.5332308256513643,0.11706739742900321
2025-11-18 19:00:18,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26184176248836444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289830445253714,0.0,0.0,0.0,0.0,0.24249275230629114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32754194344345006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40997386513127393,0.0,0.0,0.4245767585600128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32754194344345006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22863128038587185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751480027920369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18087216397438094,0.0
2025-11-16 13:33:18,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.06787893166969963,0.0,0.0,0.0,0.04875752032932976,0.0,0.0,0.0,0.0,0.0,0.0,0.06574629384904916,0.0,0.0,0.0,0.0,0.0,0.0,0.06211285111891501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04222083437823419,0.0,0.0,0.0,0.0,0.0,0.0,0.05319582862881211,0.07029671702026553,0.0,0.04335285884267357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014926404863779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653762212806015,0.0,0.0,0.0,0.0,0.0,0.0,0.047986914929018805,0.0,0.0,0.10846153420457415,0.0,0.0,0.05649703279095485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07308784536949292,0.0,0.0,0.0,0.06211285111891501,0.0,0.0,0.0,0.0,0.06797431381564618,0.0,0.0,0.05319582862881211,0.0,0.0,0.0,0.0,0.0,0.0,0.07029671702026553,0.0,0.11817617469659442,0.060537380149255866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913857321263452,0.1497340477476104,0.06574629384904916
2025-11-18 12:50:24,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008265765171059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34932335475138987,0.0,0.0,0.0,0.0,0.0,0.30865551686827625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504745561848478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3631932246375289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29362464953235123,0.0,0.0,0.0,0.34932335475138987,0.0,0.16889135329150526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32671107419140993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148813777077587,0.0
2025-12-01 21:21:40,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14832413898677702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138480372915086,0.0,0.19420189927967024,0.0,0.0,0.0,0.0,0.0,0.1756685536938705,0.0,0.0,0.0,0.1284390359508873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13188274171906056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12213715916526437,0.16831346410040307,0.0,0.0,0.2064929476980412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138480372915086,0.0,0.0,0.1459798978988863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10234235344738402,0.0,0.0,0.0,0.0,0.0,0.0,0.18895208575004216,0.0,0.0,0.0,0.0,0.0,0.0,0.5524781444895732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138480372915086,0.351337107387741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15333498749235372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644020214179677,0.0
2025-11-24 00:19:18,China-US Relations,0.0,0.0,0.0,0.0,0.0,0.10658881088804847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11004627314257372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08465470487720854,0.0,0.0,0.0,0.0,0.0,0.06844900704836161,0.1270904354591309,0.0,0.0,0.0,0.08314901580860119,0.12415437356352371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06509054826421166,0.0,0.0,0.0,0.0,0.2069920110219814,0.08969928344018423,0.0,0.07544744370802281,0.0,0.0,0.0,0.0,0.24515041463651038,0.0,0.0,0.09814404716411634,0.10658881088804847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11849103686650585,0.0,0.0,0.09579443341041231,0.0,0.0,0.0,0.0,0.0,0.0,0.07659874817701816,0.0,0.0,0.0,0.07659874817701816,0.0,0.061369815176447295,0.12415437356352371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09361903085729417,0.0,0.0,0.0,0.10069822272920849,0.11004627314257372,0.2369820737330117,0.0,0.40858402439418395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679702609236704,0.0
2025-11-27 03:41:46,Japan Contingency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18085246044679104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308103676956024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831663731684763,0.0,0.0,0.0,0.0,0.0,0.2663115040706817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31582837817723974,0.0,0.0,0.0,0.3048960787521674,0.0,0.0,0.0,0.0,0.2408964944506767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865049998471014,0.27426977886298454,0.0,0.0,0.0
2025-11-10 00:09:19,China-Japan Diplomacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06453841708886733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07617712396717725,0.0808815476835789,0.0,0.0,0.0,0.0,0.06767125203639124,0.0,0.0,0.0,0.0,0.0,0.09325567196830431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808815476835789,0.10203525286890322,0.0,0.0,0.0,0.09733082915250157,0.09522528085878285,0.0,0.0,0.0,0.10469069614015888,0.0,0.14814315134691705,0.10759940514350826,0.17011125626634843,0.0,0.0,0.0,0.10759940514350826,0.10469069614015888,0.0,0.0,0.0,0.0,0.10759940514350826,0.0,0.0,0.0,0.0,0.0,0.0914055088098238,0.22914028594132665,0.15927145589612712,0.1184845343378259,0.08966112858417782,0.16436079340724505,0.15927145589612712,0.11440937715362863,0.0,0.193615251266602,0.11081483376950214,0.0,0.0,0.0,0.0,0.11440937715362863,0.0,0.19466165830500315,0.1828110176196476,0.10469069614015888,0.0,0.0,0.0,0.0,0.10469069614015888,0.08495670486777616,0.0,0.0,0.22881875430725726,0.24637791610845508,0.0,0.0,0.0,0.353325696326479,0.4432593350780086
2025-11-28 07:57:44,Japan Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37878582402784194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204287713587419,0.0,0.0,0.0,0.0,0.0,0.23955283409415287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005542834716044,0.0,0.24200869819180804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46815257388246156,0.0,0.0,0.0
2025-12-07 15:55:51,Japan Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22707979284824958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17772668414381265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25103711581763244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24425088946275875,0.2764329015526865,0.2380555501935102,0.0,0.0,0.0,0.0,0.0,0.20918583230739973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764329015526865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885017789255175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764329015526865,0.0,0.25853894101183666
2025-11-29 09:15:27,Taiwan Issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238475245086953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49636180402991154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922490379670336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-20 08:23:24,Taiwan Issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11299284261931014,0.0,0.0,0.0,0.0,0.11038246538287697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790564080102571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19567863115929057,0.0,0.0,0.0,0.20264852470649428,0.0,0.0,0.189530749346211,0.0,0.21069467630805974,0.0,0.0,0.0,0.0,0.0,0.0,0.17451470419744183,0.1266873825921748,0.0,0.0,0.21069467630805974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15633425589151997,0.0,0.0,0.0,0.1533507772355931,0.0,0.0,0.0,0.43649861409363877,0.0,0.0,0.0,0.0,0.1703367416917768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39135726231858114,0.0,0.0,0.0,0.39135726231858114,0.0,0.0,0.0,0.0,0.0,0.0,0.1726588959517837,0.0
2025-11-10 00:17:37,China US,0.0,0.19131503724612042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045563064876331,0.0,0.0,0.0,0.0,0.0,0.18074208795040414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11405658432115781,0.0,0.0,0.0,0.0,0.1114216323677817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16100021765261438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15780602404571556,0.0,0.0,0.16440062701501054,0.2045563064876331,0.0,0.0,0.0,0.0,0.0,0.37152759251543593,0.09789556211783865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18576379625771797,0.0,0.17194033260332567,0.0,0.0,0.0,0.0,0.15780602404571556,0.19779834904880958,0.0,0.0,0.0,0.0,0.0,0.0,0.22030395833200958,0.0,0.19131503724612042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19131503724612042,0.0,0.43571087045023976,0.19131503724612042
2025-11-07 08:00:25,China US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48265432649659307,0.0,0.552583757337505,0.0,0.0,0.0,0.0,0.0,0.0,0.4365929879379995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569613424831287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528282495533195,0.0
2025-12-02 06:02:35,China US,0.0,0.0,0.0,0.0,0.0,0.09139924299392027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3909006177815464,0.0,0.0,0.08634810025181379,0.0,0.0,0.0725908833881002,0.08874718160177743,0.08027773721172633,0.0,0.0,0.0,0.23477839280810495,0.10897925866658405,0.0,0.0,0.0,0.0,0.10646160383578154,0.0,0.0,0.0,0.1205366340174307,0.0,0.0,0.0,0.08634810025181379,0.0,0.0,0.0,0.13342098668545407,0.0977251544453866,0.0,0.24642939414923876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09139924299392027,0.0,0.07007165239559902,0.0,0.0,0.0,0.0,0.22617173242535485,0.0,0.0,0.15708219357130024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046768829041514325,0.0,0.10160532781004757,0.0,0.0,0.08634810025181379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07539057747511828,0.23624148457879535,0.0,0.0,0.0,0.0,0.0,0.09436399539251461,0.1578727054858163,0.10646160383578154,0.0,0.0,0.0,0.08214313138307958,0.0,0.0,0.0,0.0,0.07539057747511828,0.0,0.0,0.0,0.0,0.0,0.0,0.5605732191647922,0.0,0.0,0.09436399539251461,0.0,0.0,0.0,0.0,0.20815741562510942,0.0
2025-11-28 08:59:32,China US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581660038319015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976854493451348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37208808130228893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270693488613609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46441205578183115,0.0
2025-12-02 09:52:28,China US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362292408403368,0.0,0.0,0.0,0.0,0.32846162356328606,0.0,0.0,0.4116383026853365,0.371886737393977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547616085148406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3247187924527041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256887817690312,0.0
